C�DIGO;C�DIGO �RG�O;ANO M�S;C�DIGO RUBRICA;DESC RUBRICA;N�MERO SEQUENCIAL;VALOR;REND/DESC/TOTAL:
1;57202;200808;82484;SUBSIDIO AP;0;14954,9;1
1;57202;200808;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1310,75;2
1;57202;200808;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3165,37;2
1;57202;200808;99997;TOTAL BRUTO;0;14954,9;3
1;57202;200808;99998;TOTAL DESCONTO;0;5071,65;3
1;57202;200808;99999;TOTAL LIQUIDO;0;9883,25;3
1;57202;200809;30657;GEAP PLANO SAUDE - MENSALIDADE;1;400;2
1;57202;200809;30065;ANPPREV - MENSALIDADE;1;153,12;2
1;57202;200809;31000;GEAP - PLANO SAUDE - PARTIC.;1;148,01;2
1;57202;200809;82484;SUBSIDIO AP;0;16680;1
1;57202;200809;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1500,51;2
1;57202;200809;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3587,59;2
1;57202;200809;99997;TOTAL BRUTO;0;16680;3
1;57202;200809;99998;TOTAL DESCONTO;0;5789,23;3
1;57202;200809;99999;TOTAL LIQUIDO;0;10890,77;3
1;57202;200810;30657;GEAP PLANO SAUDE - MENSALIDADE;1;400;2
1;57202;200810;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;200810;31000;GEAP - PLANO SAUDE - PARTIC.;1;82,01;2
1;57202;200810;82484;SUBSIDIO AP;0;16680;1
1;57202;200810;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1500,51;2
1;57202;200810;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3587,59;2
1;57202;200810;82484;SUBSIDIO AP;9;3450,2;1
1;57202;200810;98015;CONT P.SEGURIDADE SOCIAL APOS;0;379,52;2
1;57202;200810;99001;IMPOSTO DE RENDA RETIDO FONTE;0;844,43;2
1;57202;200810;99997;TOTAL BRUTO;0;20130,2;3
1;57202;200810;99998;TOTAL DESCONTO;0;6995,48;3
1;57202;200810;99999;TOTAL LIQUIDO;0;13134,72;3
1;57202;200811;30657;GEAP PLANO SAUDE - MENSALIDADE;1;400;2
1;57202;200811;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;200811;31000;GEAP - PLANO SAUDE - PARTIC.;1;100,28;2
1;57202;200811;82484;SUBSIDIO AP;0;16680;1
1;57202;200811;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1500,51;2
1;57202;200811;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3587,59;2
1;57202;200811;182;ADIANT.GRATIF.NATALINA - AP;1;7477,45;2
1;57202;200811;181;GRATIFICACAO NATALINA - AP;0;16680;1
1;57202;200811;9802;CONTR.PSS-GRATIF. NATALINA -AP;0;1500,51;2
1;57202;200811;99003;IRRF - 13  SAL./GRAT.NATALINA;0;3587,59;2
1;57202;200811;99997;TOTAL BRUTO;0;33360;3
1;57202;200811;99998;TOTAL DESCONTO;0;18355,35;3
1;57202;200811;99999;TOTAL LIQUIDO;0;15004,65;3
1;57202;200812;30657;GEAP PLANO SAUDE - MENSALIDADE;1;400;2
1;57202;200812;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;200812;31000;GEAP - PLANO SAUDE - PARTIC.;1;91,82;2
1;57202;200812;82484;SUBSIDIO AP;0;16680;1
1;57202;200812;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1500,51;2
1;57202;200812;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3587,59;2
1;57202;200812;99997;TOTAL BRUTO;0;16680;3
1;57202;200812;99998;TOTAL DESCONTO;0;5781,34;3
1;57202;200812;99999;TOTAL LIQUIDO;0;10898,66;3
1;57202;200901;30657;GEAP PLANO SAUDE - MENSALIDADE;1;400;2
1;57202;200901;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;200901;82484;SUBSIDIO AP;0;16680;1
1;57202;200901;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1500,51;2
1;57202;200901;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3471,76;2
1;57202;200901;31000;GEAP - PLANO SAUDE - PARTIC.;1;46,56;2
1;57202;200901;99001;IMPOSTO DE RENDA RETIDO FONTE;6;115,83;1
1;57202;200901;99997;TOTAL BRUTO;6;16795,83;3
1;57202;200901;99998;TOTAL DESCONTO;6;5620,25;3
1;57202;200901;99999;TOTAL LIQUIDO;6;11175,58;3
1;57202;200902;30657;GEAP PLANO SAUDE - MENSALIDADE;1;400;2
1;57202;200902;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;200902;31000;GEAP - PLANO SAUDE - PARTIC.;1;12;2
1;57202;200902;82484;SUBSIDIO AP;0;16680;1
1;57202;200902;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1500,51;2
1;57202;200902;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3471,76;2
1;57202;200902;99997;TOTAL BRUTO;0;16680;3
1;57202;200902;99998;TOTAL DESCONTO;0;5585,69;3
1;57202;200902;99999;TOTAL LIQUIDO;0;11094,31;3
1;57202;200903;30657;GEAP PLANO SAUDE - MENSALIDADE;1;400;2
1;57202;200903;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;200903;31000;GEAP - PLANO SAUDE - PARTIC.;1;217,98;2
1;57202;200903;98015;CONT P.SEGURIDADE SOCIAL APOS;9;19,79;1
1;57202;200903;82484;SUBSIDIO AP;0;16680;1
1;57202;200903;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1480,72;2
1;57202;200903;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3482,64;2
1;57202;200903;99997;TOTAL BRUTO;0;16699,79;3
1;57202;200903;99998;TOTAL DESCONTO;0;5782,76;3
1;57202;200903;99999;TOTAL LIQUIDO;0;10917,03;3
1;57202;200904;30657;GEAP PLANO SAUDE - MENSALIDADE;1;230,38;2
1;57202;200904;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;200904;31000;GEAP - PLANO SAUDE - PARTIC.;1;12;2
1;57202;200904;82484;SUBSIDIO AP;0;16680;1
1;57202;200904;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1480,72;2
1;57202;200904;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3477,2;2
1;57202;200904;99997;TOTAL BRUTO;0;16680;3
1;57202;200904;99998;TOTAL DESCONTO;0;5401,72;3
1;57202;200904;99999;TOTAL LIQUIDO;0;11278,28;3
1;57202;200905;30657;GEAP PLANO SAUDE - MENSALIDADE;1;230,38;2
1;57202;200905;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;200905;31000;GEAP - PLANO SAUDE - PARTIC.;1;100,48;2
1;57202;200905;82484;SUBSIDIO AP;0;16680;1
1;57202;200905;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1480,72;2
1;57202;200905;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3477,2;2
1;57202;200905;99997;TOTAL BRUTO;0;16680;3
1;57202;200905;99998;TOTAL DESCONTO;0;5490,20;3
1;57202;200905;99999;TOTAL LIQUIDO;0;11189,80;3
1;57202;200906;30657;GEAP PLANO SAUDE - MENSALIDADE;1;230,38;2
1;57202;200906;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;200906;31000;GEAP - PLANO SAUDE - PARTIC.;1;12;2
1;57202;200906;182;ADIANT.GRATIF.NATALINA - AP;1;8340;1
1;57202;200906;82484;SUBSIDIO AP;0;16680;1
1;57202;200906;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1480,72;2
1;57202;200906;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3477,2;2
1;57202;200906;99997;TOTAL BRUTO;0;25020;3
1;57202;200906;99998;TOTAL DESCONTO;0;5401,72;3
1;57202;200906;99999;TOTAL LIQUIDO;0;19618,28;3
1;57202;200907;30657;GEAP PLANO SAUDE - MENSALIDADE;1;230,38;2
1;57202;200907;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;200907;82484;SUBSIDIO AP;0;18260;1
1;57202;200907;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1654,52;2
1;57202;200907;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3863,91;2
1;57202;200907;31000;GEAP - PLANO SAUDE - PARTIC.;1;70,09;2
1;57202;200907;99997;TOTAL BRUTO;1;18260;3
1;57202;200907;99998;TOTAL DESCONTO;1;6020,32;3
1;57202;200907;99999;TOTAL LIQUIDO;1;12239,68;3
1;57202;200908;30657;GEAP PLANO SAUDE - MENSALIDADE;1;230,38;2
1;57202;200908;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;200908;31000;GEAP - PLANO SAUDE - PARTIC.;1;23,52;2
1;57202;200908;82484;SUBSIDIO AP;0;18260;1
1;57202;200908;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1654,52;2
1;57202;200908;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3863,91;2
1;57202;200908;99997;TOTAL BRUTO;0;18260;3
1;57202;200908;99998;TOTAL DESCONTO;0;5973,75;3
1;57202;200908;99999;TOTAL LIQUIDO;0;12286,25;3
1;57202;200909;30657;GEAP PLANO SAUDE - MENSALIDADE;1;230,38;2
1;57202;200909;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;200909;31000;GEAP - PLANO SAUDE - PARTIC.;1;78,47;2
1;57202;200909;82484;SUBSIDIO AP;0;18260;1
1;57202;200909;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1654,52;2
1;57202;200909;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3863,91;2
1;57202;200909;99997;TOTAL BRUTO;0;18260;3
1;57202;200909;99998;TOTAL DESCONTO;0;6028,70;3
1;57202;200909;99999;TOTAL LIQUIDO;0;12231,30;3
1;57202;200910;30657;GEAP PLANO SAUDE - MENSALIDADE;1;230,38;2
1;57202;200910;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;200910;31000;GEAP - PLANO SAUDE - PARTIC.;1;113,34;2
1;57202;200910;82484;SUBSIDIO AP;0;18260;1
1;57202;200910;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1654,52;2
1;57202;200910;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3863,91;2
1;57202;200910;99997;TOTAL BRUTO;0;18260;3
1;57202;200910;99998;TOTAL DESCONTO;0;6063,57;3
1;57202;200910;99999;TOTAL LIQUIDO;0;12196,43;3
1;57202;200911;30657;GEAP PLANO SAUDE - MENSALIDADE;1;230,38;2
1;57202;200911;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;200911;31000;GEAP - PLANO SAUDE - PARTIC.;1;57,9;2
1;57202;200911;82484;SUBSIDIO AP;0;18260;1
1;57202;200911;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1654,52;2
1;57202;200911;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3863,91;2
1;57202;200911;182;ADIANT.GRATIF.NATALINA - AP;1;8340;2
1;57202;200911;181;GRATIFICACAO NATALINA - AP;0;18260;1
1;57202;200911;9802;CONTR.PSS-GRATIF. NATALINA -AP;0;1654,52;2
1;57202;200911;99003;IRRF - 13  SAL./GRAT.NATALINA;0;3863,91;2
1;57202;200911;99997;TOTAL BRUTO;0;36520;3
1;57202;200911;99998;TOTAL DESCONTO;0;19866,56;3
1;57202;200911;99999;TOTAL LIQUIDO;0;16653,44;3
1;57202;200912;30657;GEAP PLANO SAUDE - MENSALIDADE;1;230,38;2
1;57202;200912;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;200912;82484;SUBSIDIO AP;0;18260;1
1;57202;200912;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1654,52;2
1;57202;200912;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3832,28;2
1;57202;200912;99997;TOTAL BRUTO;0;18260;3
1;57202;200912;99998;TOTAL DESCONTO;0;5918,60;3
1;57202;200912;99999;TOTAL LIQUIDO;0;12341,40;3
1;57202;201001;30657;GEAP PLANO SAUDE - MENSALIDADE;1;230,38;2
1;57202;201001;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;201001;31000;GEAP - PLANO SAUDE - PARTIC.;1;303,52;2
1;57202;201001;82484;SUBSIDIO AP;0;18260;1
1;57202;201001;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1632,78;2
1;57202;201001;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3838,26;2
1;57202;201001;99997;TOTAL BRUTO;0;18260;3
1;57202;201001;99998;TOTAL DESCONTO;0;6206,36;3
1;57202;201001;99999;TOTAL LIQUIDO;0;12053,64;3
1;57202;201002;30657;GEAP PLANO SAUDE - MENSALIDADE;1;230,38;2
1;57202;201002;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;201002;31000;GEAP - PLANO SAUDE - PARTIC.;1;117,18;2
1;57202;201002;82484;SUBSIDIO AP;0;18260;1
1;57202;201002;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1632,78;2
1;57202;201002;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3838,26;2
1;57202;201002;99997;TOTAL BRUTO;0;18260;3
1;57202;201002;99998;TOTAL DESCONTO;0;6020,02;3
1;57202;201002;99999;TOTAL LIQUIDO;0;12239,98;3
1;57202;201003;30657;GEAP PLANO SAUDE - MENSALIDADE;1;230,38;2
1;57202;201003;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;201003;31000;GEAP - PLANO SAUDE - PARTIC.;1;291,79;2
1;57202;201003;82484;SUBSIDIO AP;0;18260;1
1;57202;201003;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1632,78;2
1;57202;201003;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3838,26;2
1;57202;201003;99997;TOTAL BRUTO;0;18260;3
1;57202;201003;99998;TOTAL DESCONTO;0;6194,63;3
1;57202;201003;99999;TOTAL LIQUIDO;0;12065,37;3
1;57202;201004;30657;GEAP PLANO SAUDE - MENSALIDADE;1;230,38;2
1;57202;201004;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;201004;31000;GEAP - PLANO SAUDE - PARTIC.;1;154,75;2
1;57202;201004;82484;SUBSIDIO AP;0;18260;1
1;57202;201004;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1632,78;2
1;57202;201004;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3838,26;2
1;57202;201004;99997;TOTAL BRUTO;0;18260;3
1;57202;201004;99998;TOTAL DESCONTO;0;6057,59;3
1;57202;201004;99999;TOTAL LIQUIDO;0;12202,41;3
1;57202;201005;30657;GEAP PLANO SAUDE - MENSALIDADE;1;230,38;2
1;57202;201005;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;201005;31000;GEAP - PLANO SAUDE - PARTIC.;1;57,09;2
1;57202;201005;82484;SUBSIDIO AP;0;18260;1
1;57202;201005;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1632,78;2
1;57202;201005;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3838,26;2
1;57202;201005;99997;TOTAL BRUTO;0;18260;3
1;57202;201005;99998;TOTAL DESCONTO;0;5959,93;3
1;57202;201005;99999;TOTAL LIQUIDO;0;12300,07;3
1;57202;201006;30657;GEAP PLANO SAUDE - MENSALIDADE;1;230,38;2
1;57202;201006;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;201006;31000;GEAP - PLANO SAUDE - PARTIC.;1;29,38;2
1;57202;201006;82484;SUBSIDIO AP;0;18260;1
1;57202;201006;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1627,18;2
1;57202;201006;99001;IMPOSTO DE RENDA RETIDO FONTE;0;3839,8;2
1;57202;201006;182;ADIANT.GRATIF.NATALINA - AP;1;9130;1
1;57202;201006;99997;TOTAL BRUTO;1;27390;3
1;57202;201006;99998;TOTAL DESCONTO;1;5928,16;3
1;57202;201006;99999;TOTAL LIQUIDO;1;21461,84;3
1;57202;201007;30657;GEAP PLANO SAUDE - MENSALIDADE;1;230,38;2
1;57202;201007;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;201007;31000;GEAP - PLANO SAUDE - PARTIC.;1;12;2
1;57202;201007;82484;SUBSIDIO AP;0;19451;1
1;57202;201007;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1758,19;2
1;57202;201007;99001;IMPOSTO DE RENDA RETIDO FONTE;0;4131,3;2
1;57202;201007;99997;TOTAL BRUTO;0;19451;3
1;57202;201007;99998;TOTAL DESCONTO;0;6333,29;3
1;57202;201007;99999;TOTAL LIQUIDO;0;13117,71;3
1;57202;201008;30657;GEAP PLANO SAUDE - MENSALIDADE;1;37,48;2
1;57202;201008;31000;GEAP - PLANO SAUDE - PARTIC.;1;12,58;2
1;57202;201008;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;201008;82484;SUBSIDIO AP;0;19451;1
1;57202;201008;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1758,19;2
1;57202;201008;99001;IMPOSTO DE RENDA RETIDO FONTE;0;4131,3;2
1;57202;201008;99997;TOTAL BRUTO;0;19451;3
1;57202;201008;99998;TOTAL DESCONTO;0;6140,97;3
1;57202;201008;99999;TOTAL LIQUIDO;0;13310,03;3
1;57202;201009;30657;GEAP PLANO SAUDE - MENSALIDADE;1;191,8;2
1;57202;201009;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;201009;82484;SUBSIDIO AP;0;19451;1
1;57202;201009;82737;PER CAPITA - SAUDE SUPLEMENTAR;0;156;1
1;57202;201009;32623;GEAP - PER CAPITA PATROCINADOR;0;156;2
1;57202;201009;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1758,19;2
1;57202;201009;99001;IMPOSTO DE RENDA RETIDO FONTE;0;4131,3;2
1;57202;201009;99997;TOTAL BRUTO;0;19607;3
1;57202;201009;99998;TOTAL DESCONTO;0;6438,71;3
1;57202;201009;99999;TOTAL LIQUIDO;0;13168,29;3
1;57202;201010;30657;GEAP PLANO SAUDE - MENSALIDADE;1;191,8;2
1;57202;201010;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;201010;31000;GEAP - PLANO SAUDE - PARTIC.;1;62,91;2
1;57202;201010;82484;SUBSIDIO AP;0;19451;1
1;57202;201010;82737;PER CAPITA - SAUDE SUPLEMENTAR;0;156;1
1;57202;201010;32623;GEAP - PER CAPITA PATROCINADOR;0;156;2
1;57202;201010;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1758,19;2
1;57202;201010;99001;IMPOSTO DE RENDA RETIDO FONTE;0;4131,3;2
1;57202;201010;99997;TOTAL BRUTO;0;19607;3
1;57202;201010;99998;TOTAL DESCONTO;0;6501,62;3
1;57202;201010;99999;TOTAL LIQUIDO;0;13105,38;3
1;57202;201011;30657;GEAP PLANO SAUDE - MENSALIDADE;1;191,8;2
1;57202;201011;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;201011;31000;GEAP - PLANO SAUDE - PARTIC.;1;1194,45;2
1;57202;201011;82484;SUBSIDIO AP;0;19451;1
1;57202;201011;82737;PER CAPITA - SAUDE SUPLEMENTAR;0;156;1
1;57202;201011;32623;GEAP - PER CAPITA PATROCINADOR;0;156;2
1;57202;201011;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1758,19;2
1;57202;201011;99001;IMPOSTO DE RENDA RETIDO FONTE;0;4131,3;2
1;57202;201011;182;ADIANT.GRATIF.NATALINA - AP;1;9130;2
1;57202;201011;181;GRATIFICACAO NATALINA - AP;0;19451;1
1;57202;201011;9802;CONTR.PSS-GRATIF. NATALINA -AP;0;1758,19;2
1;57202;201011;99003;IRRF - 13  SAL./GRAT.NATALINA;0;4131,3;2
1;57202;201011;99997;TOTAL BRUTO;0;39058;3
1;57202;201011;99998;TOTAL DESCONTO;0;22652,65;3
1;57202;201011;99999;TOTAL LIQUIDO;0;16405,35;3
1;57202;201012;30657;GEAP PLANO SAUDE - MENSALIDADE;1;191,8;2
1;57202;201012;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;201012;31000;GEAP - PLANO SAUDE - PARTIC.;1;64,3;2
1;57202;201012;82484;SUBSIDIO AP;0;19451;1
1;57202;201012;82737;PER CAPITA - SAUDE SUPLEMENTAR;0;156;1
1;57202;201012;32623;GEAP - PER CAPITA PATROCINADOR;0;156;2
1;57202;201012;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1758,19;2
1;57202;201012;99001;IMPOSTO DE RENDA RETIDO FONTE;0;4131,3;2
1;57202;201012;99997;TOTAL BRUTO;0;19607;3
1;57202;201012;99998;TOTAL DESCONTO;0;6503,01;3
1;57202;201012;99999;TOTAL LIQUIDO;0;13103,99;3
1;57202;201101;30657;GEAP PLANO SAUDE - MENSALIDADE;1;191,8;2
1;57202;201101;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;201101;31000;GEAP - PLANO SAUDE - PARTIC.;1;189,92;2
1;57202;201101;82484;SUBSIDIO AP;0;19451;1
1;57202;201101;82737;PER CAPITA - SAUDE SUPLEMENTAR;0;156;1
1;57202;201101;32623;GEAP - PER CAPITA PATROCINADOR;0;156;2
1;57202;201101;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1733,74;2
1;57202;201101;99001;IMPOSTO DE RENDA RETIDO FONTE;0;4138,02;2
1;57202;201101;99997;TOTAL BRUTO;0;19607;3
1;57202;201101;99998;TOTAL DESCONTO;0;6610,90;3
1;57202;201101;99999;TOTAL LIQUIDO;0;12996,10;3
1;57202;201102;30657;GEAP PLANO SAUDE - MENSALIDADE;1;191,8;2
1;57202;201102;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;201102;31000;GEAP - PLANO SAUDE - PARTIC.;1;148,96;2
1;57202;201102;82484;SUBSIDIO AP;0;19451;1
1;57202;201102;82737;PER CAPITA - SAUDE SUPLEMENTAR;0;156;1
1;57202;201102;32623;GEAP - PER CAPITA PATROCINADOR;0;156;2
1;57202;201102;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1733,74;2
1;57202;201102;99001;IMPOSTO DE RENDA RETIDO FONTE;0;4138,02;2
1;57202;201102;99997;TOTAL BRUTO;0;19607;3
1;57202;201102;99998;TOTAL DESCONTO;0;6569,94;3
1;57202;201102;99999;TOTAL LIQUIDO;0;13037,06;3
1;57202;201103;30657;GEAP PLANO SAUDE - MENSALIDADE;1;191,8;2
1;57202;201103;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;201103;31000;GEAP - PLANO SAUDE - PARTIC.;1;24;2
1;57202;201103;82484;SUBSIDIO AP;0;19451;1
1;57202;201103;82737;PER CAPITA - SAUDE SUPLEMENTAR;0;156;1
1;57202;201103;32623;GEAP - PER CAPITA PATROCINADOR;0;156;2
1;57202;201103;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1733,74;2
1;57202;201103;99001;IMPOSTO DE RENDA RETIDO FONTE;0;4138,02;2
1;57202;201103;99997;TOTAL BRUTO;0;19607;3
1;57202;201103;99998;TOTAL DESCONTO;0;6444,98;3
1;57202;201103;99999;TOTAL LIQUIDO;0;13162,02;3
1;57202;201104;30657;GEAP PLANO SAUDE - MENSALIDADE;1;191,8;2
1;57202;201104;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;201104;31000;GEAP - PLANO SAUDE - PARTIC.;1;74,4;2
1;57202;201104;99001;IMPOSTO DE RENDA RETIDO FONTE;9;33,03;1
1;57202;201104;82484;SUBSIDIO AP;0;19451;1
1;57202;201104;82737;PER CAPITA - SAUDE SUPLEMENTAR;0;156;1
1;57202;201104;32623;GEAP - PER CAPITA PATROCINADOR;0;156;2
1;57202;201104;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1733,74;2
1;57202;201104;99001;IMPOSTO DE RENDA RETIDO FONTE;0;4104,99;2
1;57202;201104;99997;TOTAL BRUTO;0;19640,03;3
1;57202;201104;99998;TOTAL DESCONTO;0;6462,35;3
1;57202;201104;99999;TOTAL LIQUIDO;0;13177,68;3
1;57202;201105;30657;GEAP PLANO SAUDE - MENSALIDADE;1;191,8;2
1;57202;201105;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;201105;31000;GEAP - PLANO SAUDE - PARTIC.;1;24;2
1;57202;201105;82484;SUBSIDIO AP;0;19451;1
1;57202;201105;82737;PER CAPITA - SAUDE SUPLEMENTAR;0;156;1
1;57202;201105;32623;GEAP - PER CAPITA PATROCINADOR;0;156;2
1;57202;201105;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1733,74;2
1;57202;201105;99001;IMPOSTO DE RENDA RETIDO FONTE;0;4104,99;2
1;57202;201105;99997;TOTAL BRUTO;0;19607;3
1;57202;201105;99998;TOTAL DESCONTO;0;6411,95;3
1;57202;201105;99999;TOTAL LIQUIDO;0;13195,05;3
1;57202;201106;30657;GEAP PLANO SAUDE - MENSALIDADE;1;191,8;2
1;57202;201106;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;201106;31000;GEAP - PLANO SAUDE - PARTIC.;1;48;2
1;57202;201106;82484;SUBSIDIO AP;0;19451;1
1;57202;201106;82737;PER CAPITA - SAUDE SUPLEMENTAR;0;156;1
1;57202;201106;32623;GEAP - PER CAPITA PATROCINADOR;0;156;2
1;57202;201106;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1733,74;2
1;57202;201106;99001;IMPOSTO DE RENDA RETIDO FONTE;0;4104,99;2
1;57202;201106;182;ADIANT.GRATIF.NATALINA - AP;1;9725,5;1
1;57202;201106;99997;TOTAL BRUTO;1;29332,5;3
1;57202;201106;99998;TOTAL DESCONTO;1;6435,95;3
1;57202;201106;99999;TOTAL LIQUIDO;1;22896,55;3
1;57202;201107;30657;GEAP PLANO SAUDE - MENSALIDADE;1;191,8;2
1;57202;201107;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;201107;31000;GEAP - PLANO SAUDE - PARTIC.;1;35,93;2
1;57202;201107;82484;SUBSIDIO AP;0;19451;1
1;57202;201107;82737;PER CAPITA - SAUDE SUPLEMENTAR;0;156;1
1;57202;201107;32623;GEAP - PER CAPITA PATROCINADOR;0;156;2
1;57202;201107;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1733,51;2
1;57202;201107;99001;IMPOSTO DE RENDA RETIDO FONTE;0;4105,05;2
1;57202;201107;99997;TOTAL BRUTO;0;19607;3
1;57202;201107;99998;TOTAL DESCONTO;0;6423,71;3
1;57202;201107;99999;TOTAL LIQUIDO;0;13183,29;3
1;57202;201108;30657;GEAP PLANO SAUDE - MENSALIDADE;1;191,8;2
1;57202;201108;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;201108;82484;SUBSIDIO AP;0;19451;1
1;57202;201108;82737;PER CAPITA - SAUDE SUPLEMENTAR;0;156;1
1;57202;201108;32623;GEAP - PER CAPITA PATROCINADOR;0;156;2
1;57202;201108;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1733,51;2
1;57202;201108;99001;IMPOSTO DE RENDA RETIDO FONTE;0;4105,05;2
1;57202;201108;99997;TOTAL BRUTO;0;19607;3
1;57202;201108;99998;TOTAL DESCONTO;0;6387,78;3
1;57202;201108;99999;TOTAL LIQUIDO;0;13219,22;3
1;57202;201109;30657;GEAP PLANO SAUDE - MENSALIDADE;1;191,8;2
1;57202;201109;30065;ANPPREV - MENSALIDADE;1;201,42;2
1;57202;201109;31000;GEAP - PLANO SAUDE - PARTIC.;1;16,19;2
1;57202;201109;82484;SUBSIDIO AP;0;19451;1
1;57202;201109;82737;PER CAPITA - SAUDE SUPLEMENTAR;0;156;1
1;57202;201109;32623;GEAP - PER CAPITA PATROCINADOR;0;156;2
1;57202;201109;98015;CONT P.SEGURIDADE SOCIAL APOS;0;1733,51;2
